method,estimate,n
pw,0.041167192086401884,34
beale,0.038226618053523,34
rating,0.03388803405131807,34
composite,0.04107328426692932,34
pw,0.03939214727541609,34
beale,0.03762304636044854,34
rating,0.03397235119540651,34
composite,0.03941433671025439,34
pw,0.0380823183913037,34
beale,0.0376260413192729,34
rating,0.034083238569449684,34
composite,0.03844575230055548,34
pw,0.03849680056481672,34
beale,0.037602997787584455,34
rating,0.034402994122883904,34
composite,0.03888396143734739,34
pw,0.03992870825150056,34
beale,0.03609037413474245,34
rating,0.03370276042490192,34
composite,0.0396723880183281,34
pw,0.04035633910717814,34
beale,0.039576893041308014,34
rating,0.0354638879388088,34
composite,0.04049896746555882,34
pw,0.03875817052004694,34
beale,0.03790968139475133,34
rating,0.034448624074815394,34
composite,0.03897322854393031,34
pw,0.03949569531230582,34
beale,0.03861102477345337,34
rating,0.03282074652012135,34
composite,0.03934269434948625,34
pw,0.03911346937479893,34
beale,0.03800308326265743,34
rating,0.03419980388574347,34
composite,0.03936214933669758,34
pw,0.04150428073336665,34
beale,0.04074509609247482,34
rating,0.037339532395958434,34
composite,0.04162379957033636,34
pw,0.04007845355407626,34
beale,0.03860281088662906,34
rating,0.03589838893594202,34
composite,0.040194861450040364,34
pw,0.04136618899829797,34
beale,0.03985226593992622,34
rating,0.03532738791745986,34
composite,0.041439016114334766,34
pw,0.03911346937479893,34
beale,0.03800308326265743,34
rating,0.03419980388574347,34
composite,0.03936214933669758,34
pw,0.03949569531230582,34
beale,0.03861102477345337,34
rating,0.03282074652012135,34
composite,0.03934269434948625,34
pw,0.03936399790284903,34
beale,0.037221119105154285,34
rating,0.03404000249622607,34
composite,0.0394693630011387,34
pw,0.03862372946639956,34
beale,0.03761959920151834,34
rating,0.033577874918144644,34
composite,0.03873312715227693,34
pw,0.04136618899829797,34
beale,0.03985226593992622,34
rating,0.03532738791745986,34
composite,0.041439016114334766,34
pw,0.040507848886124076,34
beale,0.03726279106274226,34
rating,0.0329258568585998,34
composite,0.0400306926220872,34
pw,0.03969199751792275,34
beale,0.037959536783638455,34
rating,0.036123056027862484,34
composite,0.04024675289111271,34
pw,0.04181363582460826,34
beale,0.04466233085178662,34
rating,0.03909414959458348,34
composite,0.04273119333141097,34
pw,0.03939214727541609,34
beale,0.03762304636044854,34
rating,0.03397235119540651,34
composite,0.03941433671025439,34
pw,0.03969199751792275,34
beale,0.037959536783638455,34
rating,0.036123056027862484,34
composite,0.04024675289111271,34
pw,0.04136618899829797,34
beale,0.03985226593992622,34
rating,0.03532738791745986,34
composite,0.041439016114334766,34
pw,0.03862092084578673,34
beale,0.03695752764951168,34
rating,0.032228307772177715,34
composite,0.03828624434205883,34
pw,0.03911346937479893,34
beale,0.03800308326265743,34
rating,0.03419980388574347,34
composite,0.03936214933669758,34
pw,0.04150428073336665,34
beale,0.04074509609247482,34
rating,0.037339532395958434,34
composite,0.04162379957033636,34
pw,0.03911346937479893,34
beale,0.03800308326265743,34
rating,0.03419980388574347,34
composite,0.03936214933669758,34
pw,0.0380823183913037,34
beale,0.0376260413192729,34
rating,0.034083238569449684,34
composite,0.03844575230055548,34
pw,0.03969199751792275,34
beale,0.037959536783638455,34
rating,0.036123056027862484,34
composite,0.04024675289111271,34
pw,0.038372594506559415,34
beale,0.03763299345751169,34
rating,0.03385981625511903,34
composite,0.038741533893386325,34
pw,0.039802695176540406,34
beale,0.038879683807575546,34
rating,0.03529874113783088,34
composite,0.04008954665190648,34
pw,0.041316547056552605,34
beale,0.03774312382189661,34
rating,0.033758266375460026,34
composite,0.04062009778821165,34
pw,0.03875817052004694,34
beale,0.03790968139475133,34
rating,0.034448624074815394,34
composite,0.03897322854393031,34
pw,0.03949569531230582,34
beale,0.03861102477345337,34
rating,0.03282074652012135,34
composite,0.03934269434948625,34
pw,0.04150428073336665,34
beale,0.04074509609247482,34
rating,0.037339532395958434,34
composite,0.04162379957033636,34
pw,0.039106587759808485,34
beale,0.03897381785430947,34
rating,0.03610881510037732,34
composite,0.039378418574875056,34
pw,0.040507848886124076,34
beale,0.03726279106274226,34
rating,0.0329258568585998,34
composite,0.0400306926220872,34
pw,0.04150428073336665,34
beale,0.04074509609247482,34
rating,0.037339532395958434,34
composite,0.04162379957033636,34
pw,0.03896239597953889,34
beale,0.03718933720406919,34
rating,0.03364979269424111,34
composite,0.03905538136990051,34
pw,0.038372594506559415,34
beale,0.03763299345751169,34
rating,0.03385981625511903,34
composite,0.038741533893386325,34
pw,0.039328098145622235,34
beale,0.03374929226216149,34
rating,0.032002227951501566,34
composite,0.0390873173946677,34
pw,0.0411872110279746,34
beale,0.04199100979804787,34
rating,0.036794733970508586,34
composite,0.04126201217480327,34
pw,0.03849680056481672,34
beale,0.037602997787584455,34
rating,0.034402994122883904,34
composite,0.03888396143734739,34
pw,0.03844568759471791,34
beale,0.03791389768428955,34
rating,0.03452550136171509,34
composite,0.03866177014502632,34
pw,0.03969199751792275,34
beale,0.037959536783638455,34
rating,0.036123056027862484,34
composite,0.04024675289111271,34
pw,0.03911346937479893,34
beale,0.03800308326265743,34
rating,0.03419980388574347,34
composite,0.03936214933669758,34
pw,0.03993789209279558,34
beale,0.038086986465860215,34
rating,0.03351078952678752,34
composite,0.03974239150026624,34
pw,0.03992870825150056,34
beale,0.03609037413474245,34
rating,0.03370276042490192,34
composite,0.0396723880183281,34
pw,0.04043003522642643,34
beale,0.03909317541586094,34
rating,0.036021569158914024,34
composite,0.0399824754286285,34
pw,0.04043003522642643,34
beale,0.03909317541586094,34
rating,0.036021569158914024,34
composite,0.0399824754286285,34
pw,0.041167192086401884,34
beale,0.038226618053523,34
rating,0.03388803405131807,34
composite,0.04107328426692932,34
pw,0.03875817052004694,34
beale,0.03790968139475133,34
rating,0.034448624074815394,34
composite,0.03897322854393031,34
pw,0.03862372946639956,34
beale,0.03761959920151834,34
rating,0.033577874918144644,34
composite,0.03873312715227693,34
pw,0.03875817052004694,34
beale,0.03790968139475133,34
rating,0.034448624074815394,34
composite,0.03897322854393031,34
pw,0.04181363582460826,34
beale,0.04466233085178662,34
rating,0.03909414959458348,34
composite,0.04273119333141097,34
pw,0.041316547056552605,34
beale,0.03774312382189661,34
rating,0.033758266375460026,34
composite,0.04062009778821165,34
pw,0.04007845355407626,34
beale,0.03860281088662906,34
rating,0.03589838893594202,34
composite,0.040194861450040364,34
pw,0.03862372946639956,34
beale,0.03761959920151834,34
rating,0.033577874918144644,34
composite,0.03873312715227693,34
pw,0.039802695176540406,31
beale,0.038879683807575546,31
rating,0.03529874113783088,31
composite,0.04008954665190648,31
pw,0.038372594506559415,31
beale,0.03763299345751169,31
rating,0.03385981625511903,31
composite,0.038741533893386325,31
pw,0.03813915621228492,31
beale,0.03727531825140655,31
rating,0.034158202403675474,31
composite,0.03856133198644465,31
pw,0.03992870825150056,31
beale,0.03609037413474245,31
rating,0.03370276042490192,31
composite,0.0396723880183281,31
pw,0.03939214727541609,31
beale,0.03762304636044854,31
rating,0.03397235119540651,31
composite,0.03941433671025439,31
pw,0.03813915621228492,31
beale,0.03727531825140655,31
rating,0.034158202403675474,31
composite,0.03856133198644465,31
pw,0.03862092084578673,31
beale,0.03695752764951168,31
rating,0.032228307772177715,31
composite,0.03828624434205883,31
pw,0.040507848886124076,31
beale,0.03726279106274226,31
rating,0.0329258568585998,31
composite,0.0400306926220872,31
pw,0.03862309305918639,31
beale,0.03642301777380963,31
rating,0.033319971298673506,31
composite,0.03855897953112596,31
pw,0.03862372946639956,31
beale,0.03761959920151834,31
rating,0.033577874918144644,31
composite,0.03873312715227693,31
pw,0.04043003522642643,31
beale,0.03909317541586094,31
rating,0.036021569158914024,31
composite,0.0399824754286285,31
pw,0.04007845355407626,31
beale,0.03860281088662906,31
rating,0.03589838893594202,31
composite,0.040194861450040364,31
pw,0.0380823183913037,31
beale,0.0376260413192729,31
rating,0.034083238569449684,31
composite,0.03844575230055548,31
pw,0.03969199751792275,31
beale,0.037959536783638455,31
rating,0.036123056027862484,31
composite,0.04024675289111271,31
pw,0.04072349024236464,31
beale,0.03966285305564811,31
rating,0.034900487616607294,31
composite,0.04063303508435553,31
pw,0.04150428073336665,31
beale,0.04074509609247482,31
rating,0.037339532395958434,31
composite,0.04162379957033636,31
pw,0.04189777968149479,31
beale,0.040819798168134726,31
rating,0.03709202436676519,31
composite,0.04212927888910056,31
pw,0.04136618899829797,31
beale,0.03985226593992622,31
rating,0.03532738791745986,31
composite,0.041439016114334766,31
pw,0.03813915621228492,31
beale,0.03727531825140655,31
rating,0.034158202403675474,31
composite,0.03856133198644465,31
pw,0.03993789209279558,31
beale,0.038086986465860215,31
rating,0.03351078952678752,31
composite,0.03974239150026624,31
pw,0.041316547056552605,31
beale,0.03774312382189661,31
rating,0.033758266375460026,31
composite,0.04062009778821165,31
pw,0.04150428073336665,31
beale,0.04074509609247482,31
rating,0.037339532395958434,31
composite,0.04162379957033636,31
pw,0.04035633910717814,31
beale,0.039576893041308014,31
rating,0.0354638879388088,31
composite,0.04049896746555882,31
pw,0.03993789209279558,31
beale,0.038086986465860215,31
rating,0.03351078952678752,31
composite,0.03974239150026624,31
pw,0.03896239597953889,31
beale,0.03718933720406919,31
rating,0.03364979269424111,31
composite,0.03905538136990051,31
pw,0.03992870825150056,31
beale,0.03609037413474245,31
rating,0.03370276042490192,31
composite,0.0396723880183281,31
pw,0.03862092084578673,31
beale,0.03695752764951168,31
rating,0.032228307772177715,31
composite,0.03828624434205883,31
pw,0.04136618899829797,31
beale,0.03985226593992622,31
rating,0.03532738791745986,31
composite,0.041439016114334766,31
pw,0.04007845355407626,31
beale,0.03860281088662906,31
rating,0.03589838893594202,31
composite,0.040194861450040364,31
pw,0.03896239597953889,31
beale,0.03718933720406919,31
rating,0.03364979269424111,31
composite,0.03905538136990051,31
pw,0.03862372946639956,31
beale,0.03761959920151834,31
rating,0.033577874918144644,31
composite,0.03873312715227693,31
pw,0.041316547056552605,31
beale,0.03774312382189661,31
rating,0.033758266375460026,31
composite,0.04062009778821165,31
pw,0.03896239597953889,31
beale,0.03718933720406919,31
rating,0.03364979269424111,31
composite,0.03905538136990051,31
pw,0.03969199751792275,31
beale,0.037959536783638455,31
rating,0.036123056027862484,31
composite,0.04024675289111271,31
pw,0.038372594506559415,31
beale,0.03763299345751169,31
rating,0.03385981625511903,31
composite,0.038741533893386325,31
pw,0.04035633910717814,31
beale,0.039576893041308014,31
rating,0.0354638879388088,31
composite,0.04049896746555882,31
pw,0.039106587759808485,31
beale,0.03897381785430947,31
rating,0.03610881510037732,31
composite,0.039378418574875056,31
pw,0.041167192086401884,31
beale,0.038226618053523,31
rating,0.03388803405131807,31
composite,0.04107328426692932,31
pw,0.03844568759471791,31
beale,0.03791389768428955,31
rating,0.03452550136171509,31
composite,0.03866177014502632,31
pw,0.03862309305918639,31
beale,0.03642301777380963,31
rating,0.033319971298673506,31
composite,0.03855897953112596,31
pw,0.04150428073336665,31
beale,0.04074509609247482,31
rating,0.037339532395958434,31
composite,0.04162379957033636,31
pw,0.0380823183913037,31
beale,0.0376260413192729,31
rating,0.034083238569449684,31
composite,0.03844575230055548,31
pw,0.040507848886124076,31
beale,0.03726279106274226,31
rating,0.0329258568585998,31
composite,0.0400306926220872,31
pw,0.03862309305918639,31
beale,0.03642301777380963,31
rating,0.033319971298673506,31
composite,0.03855897953112596,31
pw,0.040507848886124076,31
beale,0.03726279106274226,31
rating,0.0329258568585998,31
composite,0.0400306926220872,31
pw,0.0380823183913037,31
beale,0.0376260413192729,31
rating,0.034083238569449684,31
composite,0.03844575230055548,31
pw,0.038372594506559415,31
beale,0.03763299345751169,31
rating,0.03385981625511903,31
composite,0.038741533893386325,31
pw,0.040507848886124076,31
beale,0.03726279106274226,31
rating,0.0329258568585998,31
composite,0.0400306926220872,31
pw,0.03992870825150056,31
beale,0.03609037413474245,31
rating,0.03370276042490192,31
composite,0.0396723880183281,31
pw,0.04189777968149479,31
beale,0.040819798168134726,31
rating,0.03709202436676519,31
composite,0.04212927888910056,31
pw,0.04007845355407626,31
beale,0.03860281088662906,31
rating,0.03589838893594202,31
composite,0.040194861450040364,31
pw,0.04189777968149479,31
beale,0.040819798168134726,31
rating,0.03709202436676519,31
composite,0.04212927888910056,31
pw,0.0380823183913037,31
beale,0.0376260413192729,31
rating,0.034083238569449684,31
composite,0.03844575230055548,31
pw,0.03911346937479893,31
beale,0.03800308326265743,31
rating,0.03419980388574347,31
composite,0.03936214933669758,31
pw,0.03939214727541609,31
beale,0.03762304636044854,31
rating,0.03397235119540651,31
composite,0.03941433671025439,31
pw,0.0380823183913037,31
beale,0.0376260413192729,31
rating,0.034083238569449684,31
composite,0.03844575230055548,31
pw,0.03862372946639956,31
beale,0.03761959920151834,31
rating,0.033577874918144644,31
composite,0.03873312715227693,31
pw,0.03849680056481672,31
beale,0.037602997787584455,31
rating,0.034402994122883904,31
composite,0.03888396143734739,31
pw,0.03949569531230582,31
beale,0.03861102477345337,31
rating,0.03282074652012135,31
composite,0.03934269434948625,31
pw,0.03949569531230582,31
beale,0.03861102477345337,31
rating,0.03282074652012135,31
composite,0.03934269434948625,31
pw,0.04035633910717814,31
beale,0.039576893041308014,31
rating,0.0354638879388088,31
composite,0.04049896746555882,31
pw,0.04043003522642643,31
beale,0.03909317541586094,31
rating,0.036021569158914024,31
composite,0.0399824754286285,31
pw,0.03896239597953889,31
beale,0.03718933720406919,31
rating,0.03364979269424111,31
composite,0.03905538136990051,31
pw,0.03992870825150056,31
beale,0.03609037413474245,31
rating,0.03370276042490192,31
composite,0.0396723880183281,31
pw,0.04150428073336665,31
beale,0.04074509609247482,31
rating,0.037339532395958434,31
composite,0.04162379957033636,31
pw,0.04035633910717814,31
beale,0.039576893041308014,31
rating,0.0354638879388088,31
composite,0.04049896746555882,31
pw,0.04189777968149479,31
beale,0.040819798168134726,31
rating,0.03709202436676519,31
composite,0.04212927888910056,31
pw,0.04189777968149479,31
beale,0.040819798168134726,31
rating,0.03709202436676519,31
composite,0.04212927888910056,31
pw,0.03862092084578673,31
beale,0.03695752764951168,31
rating,0.032228307772177715,31
composite,0.03828624434205883,31
pw,0.039802695176540406,31
beale,0.038879683807575546,31
rating,0.03529874113783088,31
composite,0.04008954665190648,31
pw,0.03862309305918639,31
beale,0.03642301777380963,31
rating,0.033319971298673506,31
composite,0.03855897953112596,31
pw,0.039106587759808485,31
beale,0.03897381785430947,31
rating,0.03610881510037732,31
