method,estimate,n
composite,0.11889685610885276,31
pw,0.12396339380631166,31
beale,0.12390152660439124,31
rating,0.1215171828900268,31
composite,0.12215289526713499,31
pw,0.1287009213997107,31
beale,0.1299564083210576,31
rating,0.12590636449027803,31
composite,0.1257504859887258,31
pw,0.12425667625734224,31
beale,0.12156763364498269,31
rating,0.11915969565354498,31
composite,0.12080946359826926,31
pw,0.127704511033152,31
beale,0.12727160744059426,31
rating,0.12105693850555582,31
composite,0.12338701774188404,31
pw,0.11974642690813835,31
beale,0.11891414971890293,31
rating,0.11940627585010037,31
composite,0.12139752957918054,31
pw,0.12005969282618988,31
beale,0.11895751680719206,31
rating,0.11962641397841953,31
composite,0.12137022793152298,31
pw,0.11997069871704204,31
beale,0.11972752428383085,31
rating,0.11815972227086785,31
composite,0.11929427046556972,31
pw,0.12268366959015309,31
beale,0.12102938934995636,31
rating,0.11970220026896763,31
composite,0.12069089315745372,31
pw,0.127704511033152,31
beale,0.12727160744059426,31
rating,0.12105693850555582,31
composite,0.12338701774188404,31
pw,0.11974642690813835,31
beale,0.11891414971890293,31
rating,0.11940627585010037,31
composite,0.12139752957918054,31
pw,0.12708632244931609,31
beale,0.12496164150958025,31
rating,0.12086710354090445,31
composite,0.12158315687065353,31
pw,0.12059842282267966,31
beale,0.11800023394446903,31
rating,0.1185647573367215,31
composite,0.11928287478952668,31
pw,0.12071954451202413,31
beale,0.11897171851366826,31
rating,0.11855179860605637,31
composite,0.1194632485754724,31
pw,0.12486956375529326,31
beale,0.12380847208031832,31
rating,0.11860013608907076,31
composite,0.11889685610885276,31
pw,0.12561748633482367,31
beale,0.1225784031895592,31
rating,0.12215955267158041,31
composite,0.12210740732591709,31
pw,0.12508323794141338,31
beale,0.11986050756322136,31
rating,0.1208576976573095,31
composite,0.12188027330767333,31
pw,0.12123106203432371,31
beale,0.11149392526568017,31
rating,0.11726044646748916,31
composite,0.11833746235067821,31
pw,0.12465620338364533,31
beale,0.12420657071098247,31
rating,0.12010244132756391,31
composite,0.12202613117899727,31
pw,0.12561748633482367,31
beale,0.1225784031895592,31
rating,0.12215955267158041,31
composite,0.12210740732591709,31
pw,0.12465620338364533,31
beale,0.12420657071098247,31
rating,0.12010244132756391,31
composite,0.12202613117899727,31
pw,0.12414386745438918,31
beale,0.1193393981866509,31
rating,0.11804861208680183,31
composite,0.12053470338437451,31
pw,0.127704511033152,31
beale,0.12727160744059426,31
rating,0.12105693850555582,31
composite,0.12338701774188404,31
pw,0.12052547276374938,31
beale,0.12131358219587246,31
rating,0.12004878230363109,31
composite,0.12187145916661744,31
pw,0.12123106203432371,31
beale,0.11149392526568017,31
rating,0.11726044646748916,31
composite,0.11833746235067821,31
pw,0.12197736063248778,31
beale,0.11703964470942696,31
rating,0.11803163999653953,31
composite,0.11880902909858293,31
pw,0.11974642690813835,31
beale,0.11891414971890293,31
rating,0.11940627585010037,31
composite,0.12139752957918054,31
pw,0.12465620338364533,31
beale,0.12420657071098247,31
rating,0.12010244132756391,31
composite,0.12202613117899727,31
pw,0.12941010076358314,31
beale,0.13274794356497102,31
rating,0.12791210626894192,31
composite,0.12712935958749563,31
pw,0.11986793753431325,31
beale,0.11949785721836079,31
rating,0.11945684865035358,31
composite,0.1208849733334547,31
pw,0.12060674395986853,31
beale,0.12027052204695071,31
rating,0.11948889464102681,31
composite,0.12038817605335475,31
pw,0.12005969282618988,31
beale,0.11895751680719206,31
rating,0.11962641397841953,31
composite,0.12137022793152298,31
pw,0.12435860321670315,31
beale,0.11992123371729817,31
rating,0.11678840833585773,31
composite,0.11819512915973365,31
pw,0.12486956375529326,31
beale,0.12380847208031832,31
rating,0.11860013608907076,31
composite,0.11889685610885276,31
pw,0.12071954451202413,31
beale,0.11897171851366826,31
rating,0.11855179860605637,31
composite,0.1194632485754724,31
pw,0.12059842282267966,31
beale,0.11800023394446903,31
rating,0.1185647573367215,31
composite,0.11928287478952668,31
pw,0.12414386745438918,31
beale,0.1193393981866509,31
rating,0.11804861208680183,31
composite,0.12053470338437451,31
pw,0.1219091417882322,31
beale,0.12179546538712067,31
rating,0.1205198222508258,31
composite,0.12187957228187163,31
pw,0.12399971427691615,31
beale,0.12046385883289569,31
rating,0.11710651202089976,31
composite,0.12044507841526857,31
pw,0.11997069871704204,31
beale,0.11972752428383085,31
rating,0.11815972227086785,31
composite,0.11929427046556972,31
pw,0.12071954451202413,31
beale,0.11897171851366826,31
rating,0.11855179860605637,31
composite,0.1194632485754724,31
pw,0.12414386745438918,31
beale,0.1193393981866509,31
rating,0.11804861208680183,31
composite,0.12053470338437451,31
pw,0.12384453870467961,31
beale,0.11738839684910249,31
rating,0.11907399032846826,31
composite,0.12095756392357536,31
pw,0.127704511033152,31
beale,0.12727160744059426,31
rating,0.12105693850555582,31
composite,0.12338701774188404,31
pw,0.11938664214940907,31
beale,0.1145648949864658,31
rating,0.11992747291950992,31
composite,0.11945740010294786,31
pw,0.12435860321670315,31
beale,0.11992123371729817,31
rating,0.11678840833585773,31
composite,0.11819512915973365,31
pw,0.12197736063248778,31
beale,0.11703964470942696,31
rating,0.11803163999653953,31
composite,0.11880902909858293,31
pw,0.12197736063248778,31
beale,0.11703964470942696,31
rating,0.11803163999653953,31
composite,0.11880902909858293,31
pw,0.1287009213997107,31
beale,0.1299564083210576,31
rating,0.12590636449027803,31
composite,0.1257504859887258,31
pw,0.127704511033152,31
beale,0.12727160744059426,31
rating,0.12105693850555582,31
composite,0.12338701774188404,31
pw,0.12465620338364533,31
beale,0.12420657071098247,31
rating,0.12010244132756391,31
composite,0.12202613117899727,31
pw,0.11909081177078437,31
beale,0.11954178342742752,31
rating,0.11859568656028309,31
composite,0.11904714016838866,31
pw,0.12435860321670315,31
beale,0.11992123371729817,31
rating,0.11678840833585773,31
composite,0.11819512915973365,31
pw,0.12197736063248778,31
beale,0.11703964470942696,31
rating,0.11803163999653953,31
composite,0.11880902909858293,31
pw,0.12197736063248778,31
beale,0.11703964470942696,31
rating,0.11803163999653953,31
composite,0.11880902909858293,31
pw,0.12071954451202413,31
beale,0.11897171851366826,31
rating,0.11855179860605637,31
composite,0.1194632485754724,31
pw,0.12396339380631166,31
beale,0.12390152660439124,31
rating,0.1215171828900268,31
composite,0.12215289526713499,31
pw,0.12941010076358314,31
beale,0.13274794356497102,31
rating,0.12791210626894192,31
composite,0.12712935958749563,31
pw,0.11997069871704204,31
beale,0.11972752428383085,31
rating,0.11815972227086785,31
composite,0.11929427046556972,31
pw,0.1219091417882322,31
beale,0.12179546538712067,31
rating,0.1205198222508258,31
composite,0.12187957228187163,31
pw,0.127704511033152,31
beale,0.12727160744059426,31
rating,0.12105693850555582,31
composite,0.12338701774188404,31
pw,0.11986793753431325,31
beale,0.11949785721836079,31
rating,0.11945684865035358,31
composite,0.1208849733334547,31
pw,0.1287009213997107,31
beale,0.1299564083210576,31
rating,0.12590636449027803,31
composite,0.1257504859887258,31
pw,0.12435860321670315,31
beale,0.11992123371729817,31
rating,0.11678840833585773,31
composite,0.11819512915973365,31
pw,0.11994214341514614,31
beale,0.11703025981683099,31
rating,0.11648056755536865,31
composite,0.1169546021269343,31
pw,0.12508323794141338,31
beale,0.11986050756322136,31
rating,0.1208576976573095,31
composite,0.12188027330767333,31
pw,0.12425667625734224,31
beale,0.12156763364498269,31
rating,0.11915969565354498,31
composite,0.12080946359826926,31
pw,0.12414386745438918,31
beale,0.1193393981866509,31
rating,0.11804861208680183,31
composite,0.12053470338437451,31
pw,0.12419840083470969,31
beale,0.12396828070301207,31
rating,0.12379132902709569,31
composite,0.12401687643109684,31
pw,0.12384453870467961,31
beale,0.11738839684910249,31
rating,0.11907399032846826,31
composite,0.12095756392357536,31
pw,0.12268366959015309,31
beale,0.12102938934995636,31
rating,0.11970220026896763,31
composite,0.12069089315745372,31
pw,0.11994214341514614,31
beale,0.11703025981683099,31
rating,0.11648056755536865,31
composite,0.1169546021269343,31
pw,0.12425667625734224,31
beale,0.12156763364498269,31
rating,0.11915969565354498,31
composite,0.12080946359826926,31
pw,0.12005969282618988,31
beale,0.11895751680719206,31
rating,0.11962641397841953,31
composite,0.12137022793152298,31
pw,0.12465620338364533,31
beale,0.12420657071098247,31
rating,0.12010244132756391,31
composite,0.12202613117899727,31
pw,0.12396339380631166,31
beale,0.12390152660439124,31
rating,0.1215171828900268,31
composite,0.12215289526713499,31
pw,0.12268366959015309,31
beale,0.12102938934995636,31
rating,0.11970220026896763,31
composite,0.12069089315745372,31
pw,0.12060674395986853,31
beale,0.12027052204695071,31
rating,0.11948889464102681,31
composite,0.12038817605335475,31
pw,0.11938664214940907,31
beale,0.1145648949864658,31
rating,0.11992747291950992,31
composite,0.11945740010294786,31
pw,0.12197736063248778,31
beale,0.11703964470942696,31
rating,0.11803163999653953,31
composite,0.11880902909858293,31
pw,0.11994214341514614,31
beale,0.11703025981683099,31
rating,0.11648056755536865,31
composite,0.1169546021269343,31
pw,0.12435860321670315,31
beale,0.11992123371729817,31
rating,0.11678840833585773,31
composite,0.11819512915973365,31
pw,0.12414386745438918,31
beale,0.1193393981866509,31
rating,0.11804861208680183,31
composite,0.12053470338437451,31
pw,0.1287009213997107,31
beale,0.1299564083210576,31
rating,0.12590636449027803,31
composite,0.1257504859887258,31
pw,0.12508323794141338,31
beale,0.11986050756322136,31
rating,0.1208576976573095,31
composite,0.12188027330767333,31
pw,0.12561748633482367,31
beale,0.1225784031895592,31
rating,0.12215955267158041,31
composite,0.12210740732591709,31
pw,0.12384453870467961,31
beale,0.11738839684910249,31
rating,0.11907399032846826,31
composite,0.12095756392357536,31
pw,0.11974642690813835,31
beale,0.11891414971890293,31
rating,0.11940627585010037,31
composite,0.12139752957918054,31
pw,0.12508323794141338,31
beale,0.11986050756322136,31
rating,0.1208576976573095,31
composite,0.12188027330767333,31
pw,0.12589954497699554,31
beale,0.12034506048353916,31
rating,0.12609561158247312,31
composite,0.12659645956726093,31
pw,0.12384453870467961,31
beale,0.11738839684910249,31
rating,0.11907399032846826,31
composite,0.12095756392357536,31
pw,0.12123106203432371,31
beale,0.11149392526568017,31
rating,0.11726044646748916,31
composite,0.11833746235067821,31
pw,0.12399971427691615,31
beale,0.12046385883289569,31
rating,0.11710651202089976,31
composite,0.12044507841526857,31
pw,0.12399971427691615,31
beale,0.12046385883289569,31
rating,0.11710651202089976,31
composite,0.12044507841526857,31
pw,0.12268366959015309,31
beale,0.12102938934995636,31
rating,0.11970220026896763,31
composite,0.12069089315745372,31
pw,0.11994214341514614,31
beale,0.11703025981683099,31
rating,0.11648056755536865,31
composite,0.1169546021269343,31
pw,0.12396339380631166,31
beale,0.12390152660439124,31
rating,0.1215171828900268,31
composite,0.12215289526713499,31
pw,0.12197736063248778,31
beale,0.11703964470942696,31
rating,0.11803163999653953,31
composite,0.11880902909858293,31
pw,0.12561748633482367,31
beale,0.1225784031895592,31
rating,0.12215955267158041,31
composite,0.12210740732591709,31
pw,0.12435860321670315,28
beale,0.11992123371729817,28
rating,0.11678840833585773,28
composite,0.11819512915973365,28
pw,0.12071954451202413,28
beale,0.11897171851366826,28
rating,0.11855179860605637,28
composite,0.1194632485754724,28
pw,0.12399971427691615,28
beale,0.12046385883289569,28
rating,0.11710651202089976,28
composite,0.12044507841526857,28
pw,0.12384453870467961,28
beale,0.11738839684910249,28
rating,0.11907399032846826,28
composite,0.12095756392357536,28
pw,0.11997069871704204,28
beale,0.11972752428383085,28
rating,0.11815972227086785,28
composite,0.11929427046556972,28
pw,0.12005969282618988,28
beale,0.11895751680719206,28
rating,0.11962641397841953,28
composite,0.12137022793152298,28
pw,0.12561748633482367,28
beale,0.1225784031895592,28
rating,0.12215955267158041,28
composite,0.12210740732591709,28
pw,0.12414386745438918,28
beale,0.1193393981866509,28
rating,0.11804861208680183,28
composite,0.12053470338437451,28
pw,0.12414386745438918,28
beale,0.1193393981866509,28
rating,0.11804861208680183,28
composite,0.12053470338437451,28
pw,0.12465620338364533,28
beale,0.12420657071098247,28
rating,0.12010244132756391,28
composite,0.12202613117899727,28
pw,0.12396339380631166,28
beale,0.12390152660439124,28
rating,0.1215171828900268,28
composite,0.12215289526713499,28
pw,0.12399971427691615,28
beale,0.12046385883289569,28
rating,0.11710651202089976,28
composite,0.12044507841526857,28
pw,0.12414386745438918,28
beale,0.1193393981866509,28
rating,0.11804861208680183,28
composite,0.12053470338437451,28
pw,0.12060674395986853,28
beale,0.12027052204695071,28
rating,0.11948889464102681,28
composite,0.12038817605335475,28
pw,0.12465620338364533,28
beale,0.12420657071098247,28
rating,0.12010244132756391,28
composite,0.12202613117899727,28
pw,0.1219091417882322,28
beale,0.12179546538712067,28
rating,0.1205198222508258,28
composite,0.12187957228187163,28
pw,0.11997069871704204,28
beale,0.11972752428383085,28
rating,0.11815972227086785,28
composite,0.11929427046556972,28
pw,0.11997069871704204,28
beale,0.11972752428383085,28
rating,0.11815972227086785,28
composite,0.11929427046556972,28
pw,0.11994214341514614,28
beale,0.11703025981683099,28
rating,0.11648056755536865,28
composite,0.1169546021269343,28
pw,0.12005969282618988,28
beale,0.11895751680719206,28
rating,0.11962641397841953,28
composite,0.12137022793152298,28
pw,0.1219091417882322,28
beale,0.12179546538712067,28
rating,0.1205198222508258,28
composite,0.12187957228187163,28
pw,0.11997069871704204,28
beale,0.11972752428383085,28
rating,0.11815972227086785,28
composite,0.11929427046556972,28
pw,0.11994214341514614,28
beale,0.11703025981683099,28
rating,0.11648056755536865,28
composite,0.1169546021269343,28
pw,0.12123106203432371,28
beale,0.11149392526568017,28
rating,0.11726044646748916,28
composite,0.11833746235067821,28
pw,0.11994214341514614,28
beale,0.11703025981683099,28
rating,0.11648056755536865,28
composite,0.1169546021269343,28
pw,0.12005969282618988,28
beale,0.11895751680719206,28
rating,0.11962641397841953,28
composite,0.12137022793152298,28
pw,0.12465620338364533,28
beale,0.12420657071098247,28
rating,0.12010244132756391,28
composite,0.12202613117899727,28
pw,0.11974642690813835,28
beale,0.11891414971890293,28
rating,0.11940627585010037,28
composite,0.12139752957918054,28
pw,0.12465620338364533,28
beale,0.12420657071098247,28
rating,0.12010244132756391,28
composite,0.12202613117899727,28
pw,0.12508323794141338,28
beale,0.11986050756322136,28
rating,0.1208576976573095,28
composite,0.12188027330767333,28
pw,0.12508323794141338,28
beale,0.11986050756322136,28
rating,0.1208576976573095,28
composite,0.12188027330767333,28
pw,0.12060674395986853,28
beale,0.12027052204695071,28
rating,0.11948889464102681,28
composite,0.12038817605335475,28
pw,0.12425667625734224,28
beale,0.12156763364498269,28
rating,0.11915969565354498,28
composite,0.12080946359826926,28
pw,0.12123106203432371,28
beale,0.11149392526568017,28
rating,0.11726044646748916,28
composite,0.11833746235067821,28
pw,0.11994214341514614,28
beale,0.11703025981683099,28
rating,0.11648056755536865,28
composite,0.1169546021269343,28
pw,0.12561748633482367,28
